storyid,storytitle,sentence1,sentence2,sentence3,sentence4,sentence5
6fab22e2-99f8-40f7-9b79-1f46095e8e0c,Unprepared,Jim was unprepared for a math exam.,Midway through the test he realized he was going to fail.,Jim then pretended to have a heart attack.,He really got into the theatrics of his deception.,At the end of his show he even took a bow.
182f8cd9-442e-4caf-810b-7276d3d961ee,Dog Lover,I've always loved dogs since I was a child.,"They are very friendly, and loyal to you no matter the situation.",I've own one throughout my entire life and they're perfect companions.,"Cuddles whenever you want them, and most of all love.",I guess you could say I'm a dog lover.
c8855b06-d811-4b0b-acb5-76001c2e99de,Vows,Lars was getting married in a day.,"He had one problem, he couldn't write his vows.",He sat down every night for six months but nothing came out.,On the wedding day he still had nothing written.,He went up there and just spoke from the heart and it was perfect.
109e3bcd-1097-4bc1-96a0-84038d124574,New Heart,The woman got on a list for a new heart.,She got a call about a possible donor heart.,She rushed to the hospital.,The surgeon put in her new heart.,Her body rejected the heart.
345a5152-1c43-489d-9f09-b98d02d2fd3a,Piano Contest,Tim decided to enter a piano contest.,There was a lot of stiff competition.,Tim played his little heart out.,The judges finally announced the winners.,Tim won and took home the first place trophy.
45a576b6-1265-47af-aee7-5cf47b35a4df,Princess,My boyfriend calls me his princess.,He started because he fell in love with me.,We talked for hours online every night.,Then we started talking about moving in together.,We moved in together a few months later.
59bc7d6a-296d-461f-a039-d3f3fdf5ab36,Heart Issues,My brother in-law had a heart attack in 2006.,He was overweight and a smoker.,He resolved to stop smoking and go on a diet.,"He did well for a year, then went back to his old ways.",He died of a heart attack in 2012.
c25820b0-8c9e-47ad-95e1-f8a5530758f7,Tony's Near-Death Experience,Tony was in a horrible car accident a few years ago.,He was rear-ended by someone going over 50 miles her hour.,"Right after it happened, Tony's heart stopped beating.",He said that he saw a bright light and then flashed back into reality.,It has changed how he feels about life since he survived.
b2622721-4b3b-4b99-a3cc-53f119f97f6f,Kiss,The man leaned in for a kiss.,The woman turned her head.,The man grabbed the woman.,The woman slapped the man.,The man let go of the woman.
60ef9b91-b5d5-4a9a-867b-b69e14408ff5,Candy,When I was bad my mother refused to feed me.,My brother and his friends noticed when it had been a long time.,They sneaked candy from the junk drawer into my room at night.,I started seeing candy as happiness and love.,I began eating candy all the time.
1dc37864-c3f9-4ea2-9488-d3eb10320bf9,To the top,George always dreamed to make it big.,So when he finally made lots of money he bought a mansion.,He decorated it with flair and gave many big parties.,His peers acknowledged his accomplishments but something was missing.,His heart was closed and he lacked love.
2d123334-d856-4383-8270-baf8adf49095,Jenny's First Kiss,Jenny liked Brad.,Brad asked Jenny out on a date.,Jenny was excited about a possible first kiss.,Brad and Jenny went to the movies.,Brad kissed Jenny when he dropped her off!
4ffaaf46-6e98-49ca-8c33-3f567212dbb1,Jamie says goodbye,Jamie was in love with her man.,Trouble is her man was illegal.,Jamie had raised a family with her immigrant husband.,The day had finally come.,Jamie's husband was deported back to Mexico and Jamie said Goodbye.
0881a197-3538-4417-be61-464add2494f6,Fat,The man made poor eating choices.,He grew very fat.,The doctor told him to go on a diet.,The diet failed.,The man died of heart disease.
2c9f8f33-7ce3-41f3-bd18-48d04b6ed085,New hairstyle,Betty has been working on some new hairstyles for me.,She is so creative.,I love the styles she comes up with.,She will be coming over today.,I cannot wait to see what she does.
b6ff1a39-9c8f-484b-8b34-49796f4594a2,Bribe,Our 2 year old granddaughter loves chocolate milk.,"We love to facetime with her, but she does not.",We live in Boston and she is in NYC.,Her mom offered her chocolate milk if she did facetime.,Our granddaughter took the bribe.
08692669-24ad-4d39-9260-64220b910b2b,Jessica gets married,Jessica is a young girl.,She falls in love with an older man.,The older man ask to marry her.,Jessica says yes.,They have a great big wedding.
7405a9d6-cae8-45b7-bec9-cdbc30ab7827,The recital,Izzy has been going to dance for 4 months now.,She goes twice a week.,She has been practicing a lot.,She was finally ready for the big recital.,She danced her heart out on recital day.
aca348bd-ede6-4b02-8cd7-3ab144e9fd58,Router Trouble,I turned on my notebook this morning.,It could not find the wi-fi.,I turned on my desktop and got an internet connection by hard wire.,I checked and found my router's antennas were loose.,After I tightened the antennas the notebook connected with wi-fi.
89c40aee-ed1f-4171-bce5-64c73bd6a1a9,Valentine's daMary,Mark liked a girl.,Mark was afraid the girl didn't feel the same.,So on valentines day he asked her to be his.,She told him she would love to be with him.,They kissed and became a couple on valentine's day.
10b060ff-3bdc-4b11-a083-c4e2ea38c03d,BDSM,I had a bdsm relationship with a woman for six months.,"I was short and slender, and she was tall and muscular.","She dominated me, keeping me in restraints at home.",Once she gave me to another woman.,After that I broke off the relationship.
2e4c9f71-1ff5-44cf-9545-eacd3657cebe,Singer,In the morning the singer would wake up everyday at 7 AM.,"He would eat his breakfast, workout then get ready for the show.",At the show the singer would sing his heart out hoping to get noticed.,After the show he goes back to the bus and goes to sleep.,When the singer wakes up he follows his same routine.
1eba7c4f-3564-4215-9884-dffe0710082c,bob has a scare,Bob is playing with his kids.,He is training them to be better at baseball.,Suddenly he grabs his chest.,He falls to the ground.,An ambulance comes and takes him to the hospital for his heart attack.
09e5ce4f-7061-46e0-b3ad-4e5ec476f6a6,Learning to Dance,Lea told her mom and dad she wanted to become a dancer.,She would dance all throughout the house and around her room.,Lea's mother signed her up for dance lessons.,She practiced day and night and her love for it never ended.,Lea became a spectacular dancer that won several contests.
a10bb585-f564-4da3-b780-cb0b77f02207,The One,James was a single father for 5 years.,He didn't know if he would ever find a wife.,He decided to start dating online.,James met a wonderful girl very quickly.,The two of them met and fell deeply in love.
8a867a71-f462-48cb-9a3e-d4e235ed23c4,Bad relationship,Susie was unhappy.,She did not want to be in her relationship anymore.,She didn't think her boyfriend was attentive.,She decided to break it off.,Susie was happy to break it off.
e5fb2c1c-5cf8-4888-8c55-d92bb9ea61a3,Story of O,My girlfriend and I saw The Story of O in 1980.,She was several years younger than I.,She was fascinated by the movie and read the book.,She tried to get me to play the role of Sir Stephen.,I broke off the relationship.
4f05883a-cde8-4ae1-82eb-0d7ca8d540d0,Kenny misses his lover,Kenny met the love of his life on a beach.,He was forced to quiet one of them.,Kenny often comes out to look at the sunset alone.,Kenny wishes his lover was there with him.,Kenny's heart smiles as he remembers their love.
e1a47627-5717-4e75-b702-ad626ba3f756,Edward,Edward was lonely and wanted a girlfriend so he started dating.,He went on a date with a girl named Joy.,Edward liked her but she didn't like him so he got angry at her.,Joy told Edward he had an anger problem and needed help.,Edward discovered his anger prevented him from finding love.
74a11a93-fcde-46e6-9fa9-8e7721278f61,Love Story,Gabriel saw Chloe for the first time in the park.,He immediately fell in love with her.,"Taking out a piece of paper, he wrote a long love letter.",It was filled with romantic declarations and poetic words.,"In the end, he was too nervous and crumpled the letter up."
b8a49bac-5c79-4862-a05f-bd7490baf127,Cookies,I have always loved multiple different kinds of cookies.,"I really love homemade cookies, so I decide to make some.",I gather all the ingredients and make a huge mess.,The cookies bake while I am cleaning up and begin to smell great.,"I let them cool and take my first bite, they are delicious."
d8d6800c-d96a-48eb-8334-1a6e3791be5f,Flowers to a Lost Love,Fred and Wilma broke up after a long relationship.,Fred started dating Betty but still loved Wilma.,"When Wilma's birthday came, Fred sent her a single red rose.",Betty found the florist receipt in Fred's pocket.,Betty broke up with Fred since she realized he loved someone else.
ac169b59-a124-4e46-853f-409120a9cda1,No Caffeine,Calvin had a heart condition.,His doctor told him not to drink any caffeine.,Calvin went to a restaurant.,His waiter was taking his drink order.,Calvin ordered a glass of water with lemon.
5ae00ffb-7789-4d6a-90ab-a3ccdecf379a,Kenny's heartbreak,Kenny is in love.,Kenny is about to propose to his girlfriend.,He took his girlfriend to a sandy beach to purpose.,He got down on one knee and asked her to be his wife.,She told him no and broke his heart.
dfb038f1-2e8b-4b15-9296-6c10c933f42e,Internet down.,Heather grew tired of her internet connection cutting in and out.,She tried everything on her end to fix the problem herself.,Heather couldn't find what the problem was by herself inside the house.,She called her cable company asking for a technician to come out.,"Technician came out, fixed the problem, and now the internet is fine."
a3b39a4d-2fca-4ada-ac38-88f60616c027,The move,We just bought a new house.,It is so big compared to our other house.,We did need a bigger place.,The kids love the yard.,It is a nice place.
b077c4a9-88fb-499c-bb73-8fa3b1709473,The New job,Sonya was ready for her first day at her new job.,She was very nervous.,Sonya dressed in her best outfit and headed out.,The day was great.,Sonya new she would love her new job.
